t, x, y 
1.522750, 0.174931, 2.368928 
1.523000, 0.173494, 2.369714 
1.523250, 0.171335, 2.370889 
1.523500, 0.169895, 2.371669 
1.523750, 0.167732, 2.372833 
1.524000, 0.166288, 2.373606 
1.524250, 0.164119, 2.374759 
1.524500, 0.162672, 2.375525 
1.524750, 0.160499, 2.376667 
1.525000, 0.159048, 2.377426 
1.525250, 0.156870, 2.378558 
1.525500, 0.155417, 2.379309 
1.525750, 0.153234, 2.380430 
1.526000, 0.151777, 2.381173 
1.526250, 0.149589, 2.382283 
1.526500, 0.148129, 2.383020 
1.526750, 0.145936, 2.384119 
1.527000, 0.144473, 2.384848 
1.527250, 0.142275, 2.385936 
1.527500, 0.140809, 2.386658 
1.527750, 0.138607, 2.387735 
1.528000, 0.137138, 2.388449 
1.528250, 0.134931, 2.389515 
1.528500, 0.133459, 2.390222 
1.528750, 0.131247, 2.391277 
1.529000, 0.129772, 2.391976 
1.529250, 0.127556, 2.393020 
1.529500, 0.126078, 2.393712 
1.529750, 0.123858, 2.394744 
1.530000, 0.122376, 2.395428 
1.530250, 0.120152, 2.396449 
1.530500, 0.118667, 2.397126 
1.530750, 0.116438, 2.398136 
1.531000, 0.114951, 2.398805 
1.531250, 0.112718, 2.399803 
1.531500, 0.111228, 2.400465 
1.531750, 0.108990, 2.401452 
1.532000, 0.107498, 2.402106 
1.532250, 0.105256, 2.403081 
1.532500, 0.103760, 2.403727 
1.532750, 0.101515, 2.404691 
1.533000, 0.100016, 2.405330 
1.533250, 0.097766, 2.406282 
1.533500, 0.096265, 2.406913 
1.533750, 0.094011, 2.407853 
1.534000, 0.092508, 2.408476 
1.534250, 0.090250, 2.409405 
1.534500, 0.088743, 2.410021 
1.534750, 0.086482, 2.410938 
1.535000, 0.084973, 2.411545 
1.535250, 0.082707, 2.412451 
1.535500, 0.081196, 2.413051 
1.535750, 0.078926, 2.413944 
1.536000, 0.077412, 2.414536 
1.536250, 0.075139, 2.415418 
1.536500, 0.073623, 2.416002 
1.536750, 0.071346, 2.416872 
1.537000, 0.069827, 2.417448 
1.537250, 0.067547, 2.418306 
1.537500, 0.066025, 2.418874 
1.537750, 0.063741, 2.419720 
1.538000, 0.062218, 2.420280 
1.538250, 0.059930, 2.421114 
1.538500, 0.058404, 2.421666 
1.538750, 0.056114, 2.422488 
1.539000, 0.054585, 2.423033 
1.539250, 0.052291, 2.423843 
1.539500, 0.050760, 2.424379 
1.539750, 0.048463, 2.425176 
1.540000, 0.046930, 2.425704 
1.540250, 0.044630, 2.426490 
1.540500, 0.043095, 2.427010 
1.540750, 0.040791, 2.427784 
1.541000, 0.039254, 2.428295 
1.541250, 0.036947, 2.429057 
1.541500, 0.035408, 2.429560 
1.541750, 0.033098, 2.430309 
1.542000, 0.031557, 2.430805 
1.542250, 0.029244, 2.431541 
1.542500, 0.027700, 2.432029 
1.542750, 0.025384, 2.432753 
1.543000, 0.023840, 2.433232 
1.543250, 0.021521, 2.433944 
1.543500, 0.019974, 2.434415 
1.543750, 0.017652, 2.435115 
1.544000, 0.016103, 2.435577 
1.544250, 0.013779, 2.436264 
1.544500, 0.012229, 2.436718 
1.544750, 0.009901, 2.437393 
1.545000, 0.008349, 2.437839 
1.545250, 0.006020, 2.438502 
1.545500, 0.004466, 2.438939 
1.545750, 0.002133, 2.439589 
1.546000, 0.000578, 2.440018 
1.546250, -0.001757, 2.440655 
1.546500, -0.003314, 2.441076 
1.546750, -0.005651, 2.441701 
1.547000, -0.007210, 2.442113 
1.547250, -0.009549, 2.442725 
1.547500, -0.011110, 2.443129 
1.547750, -0.013451, 2.443729 
1.548000, -0.015013, 2.444124 
1.548250, -0.017357, 2.444711 
1.548500, -0.018920, 2.445098 
1.548750, -0.021266, 2.445672 
1.549000, -0.022831, 2.446050 
1.549250, -0.025179, 2.446612 
1.549500, -0.026745, 2.446982 
1.549750, -0.029095, 2.447530 
1.550000, -0.030662, 2.447892 
1.550250, -0.033014, 2.448428 
1.550500, -0.034583, 2.448781 
1.550750, -0.036936, 2.449304 
1.551000, -0.038506, 2.449648 
1.551250, -0.040862, 2.450158 
1.551500, -0.042433, 2.450494 
1.551750, -0.044790, 2.450991 
1.552000, -0.046362, 2.451319 
1.552250, -0.048720, 2.451803 
1.552500, -0.050294, 2.452122 
1.552750, -0.052654, 2.452593 
1.553000, -0.054228, 2.452903 
1.553250, -0.056590, 2.453362 
1.553500, -0.058165, 2.453663 
1.553750, -0.060528, 2.454109 
1.554000, -0.062104, 2.454401 
1.554250, -0.064468, 2.454834 
1.554500, -0.066045, 2.455118 
1.554750, -0.068411, 2.455538 
1.555000, -0.069989, 2.455813 
1.555250, -0.072356, 2.456219 
1.555500, -0.073934, 2.456486 
1.555750, -0.076302, 2.456880 
1.556000, -0.077881, 2.457138 
1.556250, -0.080250, 2.457518 
1.556500, -0.081830, 2.457767 
1.556750, -0.084200, 2.458135 
1.557000, -0.085780, 2.458375 
1.557250, -0.088151, 2.458729 
1.557500, -0.089732, 2.458961 
1.557750, -0.092104, 2.459302 
1.558000, -0.093685, 2.459525 
1.558250, -0.096057, 2.459853 
1.558500, -0.097639, 2.460067 
1.558750, -0.100012, 2.460382 
1.559000, -0.101595, 2.460587 
1.559250, -0.103968, 2.460889 
1.559500, -0.105551, 2.461085 
1.559750, -0.107925, 2.461374 
1.560000, -0.109508, 2.461562 
1.560250, -0.111882, 2.461837 
1.560500, -0.113465, 2.462016 
1.560750, -0.115840, 2.462277 
1.561000, -0.117424, 2.462448 
1.561250, -0.119799, 2.462696 
1.561500, -0.121382, 2.462858 
1.561750, -0.123757, 2.463093 
1.562000, -0.125341, 2.463245 
1.562250, -0.127716, 2.463467 
1.562500, -0.129300, 2.463611 
1.562750, -0.131675, 2.463820 
1.563000, -0.133259, 2.463954 
1.563250, -0.135634, 2.464150 
1.563500, -0.137218, 2.464276 
1.563750, -0.139593, 2.464458 
1.564000, -0.141176, 2.464575 
1.564250, -0.143551, 2.464744 
1.564500, -0.145134, 2.464852 
1.564750, -0.147509, 2.465007 
1.565000, -0.149092, 2.465106 
1.565250, -0.151466, 2.465248 
1.565500, -0.153049, 2.465339 
1.565750, -0.155423, 2.465467 
1.566000, -0.157005, 2.465549 
1.566250, -0.159378, 2.465664 
1.566500, -0.160960, 2.465737 
1.566750, -0.163333, 2.465838 
1.567000, -0.164914, 2.465902 
1.567250, -0.167286, 2.465991 
1.567500, -0.168867, 2.466045 
1.567750, -0.171238, 2.466120 
1.568000, -0.172818, 2.466166 
1.568250, -0.175189, 2.466228 
1.568500, -0.176768, 2.466264 
1.568750, -0.179138, 2.466313 
1.569000, -0.180717, 2.466341 
1.569250, -0.183085, 2.466375 
1.569500, -0.184663, 2.466394 
1.569750, -0.187030, 2.466416 
1.570000, -0.188608, 2.466426 
1.570250, -0.190974, 2.466434 
1.570500, -0.192550, 2.466435 
1.570750, -0.194915, 2.466429 
1.571000, -0.196491, 2.466421 
1.571250, -0.198854, 2.466402 
1.571500, -0.200429, 2.466385 
1.571750, -0.202791, 2.466353 
1.572000, -0.204364, 2.466327 
1.572250, -0.206725, 2.466282 
1.572500, -0.208297, 2.466247 
1.572750, -0.210656, 2.466188 
1.573000, -0.212228, 2.466144 
1.573250, -0.214584, 2.466071 
1.573500, -0.216155, 2.466018 
1.573750, -0.218510, 2.465932 
1.574000, -0.220079, 2.465871 
1.574250, -0.222432, 2.465771 
1.574500, -0.224000, 2.465701 
1.574750, -0.226351, 2.465588 
1.575000, -0.227918, 2.465508 
1.575250, -0.230267, 2.465382 
1.575500, -0.231833, 2.465293 
1.575750, -0.234179, 2.465153 
1.576000, -0.235743, 2.465056 
1.576250, -0.238088, 2.464903 
1.576500, -0.239650, 2.464796 
1.576750, -0.241993, 2.464629 
1.577000, -0.243553, 2.464514 
1.577250, -0.245893, 2.464334 
1.577500, -0.247452, 2.464209 
1.577750, -0.249790, 2.464016 
1.578000, -0.251347, 2.463883 
1.578250, -0.253682, 2.463676 
1.578500, -0.255238, 2.463533 
1.578750, -0.257570, 2.463313 
1.579000, -0.259124, 2.463162 
1.579250, -0.261453, 2.462928 
1.579500, -0.263005, 2.462768 
1.579750, -0.265332, 2.462521 
1.580000, -0.266882, 2.462352 
1.580250, -0.269206, 2.462092 
1.580500, -0.270754, 2.461914 
1.580750, -0.273075, 2.461640 
1.581000, -0.274621, 2.461453 
1.581250, -0.276938, 2.461166 
1.581500, -0.278482, 2.460970 
1.581750, -0.280797, 2.460670 
1.582000, -0.282339, 2.460465 
1.582250, -0.284650, 2.460151 
1.582500, -0.286189, 2.459937 
1.582750, -0.288497, 2.459610 
1.583000, -0.290035, 2.459388 
1.583250, -0.292339, 2.459047 
1.583500, -0.293874, 2.458816 
1.583750, -0.296175, 2.458462 
1.584000, -0.297708, 2.458222 
1.584250, -0.300005, 2.457855 
1.584500, -0.301535, 2.457606 
1.584750, -0.303829, 2.457226 
1.585000, -0.305356, 2.456968 
1.585250, -0.307646, 2.456574 
1.585500, -0.309171, 2.456307 
1.585750, -0.311457, 2.455900 
1.586000, -0.312980, 2.455625 
1.586250, -0.315261, 2.455205 
1.586500, -0.316781, 2.454920 
1.586750, -0.319059, 2.454487 
1.587000, -0.320576, 2.454194 
1.587250, -0.322850, 2.453748 
1.587500, -0.324364, 2.453446 
1.587750, -0.326634, 2.452986 
1.588000, -0.328145, 2.452675 
1.588250, -0.330410, 2.452202 
1.588500, -0.331919, 2.451883 
1.588750, -0.334180, 2.451397 
1.589000, -0.335685, 2.451069 
1.589250, -0.337942, 2.450570 
1.589500, -0.339444, 2.450233 
1.589750, -0.341696, 2.449721 
1.590000, -0.343195, 2.449375 
1.590250, -0.345442, 2.448850 
1.590500, -0.346939, 2.448495 
1.590750, -0.349181, 2.447957 
1.591000, -0.350674, 2.447594 
1.591250, -0.352912, 2.447043 
1.591500, -0.354402, 2.446671 
1.591750, -0.356634, 2.446107 
1.592000, -0.358121, 2.445726 
1.592250, -0.360348, 2.445149 
1.592500, -0.361831, 2.444760 
1.592750, -0.364054, 2.444170 
1.593000, -0.365534, 2.443772 
1.593250, -0.367751, 2.443169 
1.593500, -0.369227, 2.442762 
1.593750, -0.371439, 2.442146 
1.594000, -0.372912, 2.441731 
1.594250, -0.375118, 2.441102 
1.594500, -0.376587, 2.440679 
1.594750, -0.378788, 2.440037 
1.595000, -0.380254, 2.439605 
1.595250, -0.382449, 2.438951 
1.595500, -0.383911, 2.438510 
1.595750, -0.386101, 2.437843 
1.596000, -0.387559, 2.437394 
1.596250, -0.389743, 2.436713 
1.596500, -0.391197, 2.436256 
1.596750, -0.393376, 2.435563 
1.597000, -0.394826, 2.435097 
1.597250, -0.396998, 2.434391 
1.597500, -0.398445, 2.433917 
1.597750, -0.400611, 2.433199 
1.598000, -0.402053, 2.432716 
1.598250, -0.404214, 2.431985 
1.598500, -0.405652, 2.431493 
1.598750, -0.407806, 2.430750 
1.599000, -0.409240, 2.430250 
1.599250, -0.411388, 2.429494 
1.599500, -0.412818, 2.428986 
1.599750, -0.414960, 2.428218 
1.600000, -0.416386, 2.427701 
1.600250, -0.418521, 2.426920 
1.600500, -0.419942, 2.426395 
1.600750, -0.422071, 2.425602 
1.601000, -0.423488, 2.425069 
1.601250, -0.425610, 2.424263 
1.601500, -0.427023, 2.423722 
1.601750, -0.429138, 2.422903 
1.602000, -0.430546, 2.422354 
1.602250, -0.432655, 2.421523 
1.602500, -0.434059, 2.420965 
1.602750, -0.436161, 2.420122 
1.603000, -0.437560, 2.419556 
1.603250, -0.439655, 2.418701 
1.603500, -0.441049, 2.418127 
1.603750, -0.443137, 2.417259 
1.604000, -0.444527, 2.416677 
1.604250, -0.446608, 2.415797 
1.604500, -0.447992, 2.415207 
1.604750, -0.450066, 2.414315 
1.605000, -0.451446, 2.413717 
1.605250, -0.453513, 2.412813 
1.605500, -0.454888, 2.412206 
1.605750, -0.456947, 2.411290 
1.606000, -0.458317, 2.410675 
1.606250, -0.460369, 2.409747 
1.606500, -0.461734, 2.409125 
1.606750, -0.463778, 2.408185 
1.607000, -0.465139, 2.407554 
1.607250, -0.467175, 2.406602 
1.607500, -0.468530, 2.405964 
1.607750, -0.470559, 2.405000 
1.608000, -0.471909, 2.404354 
1.608250, -0.473930, 2.403378 
1.608500, -0.475275, 2.402724 
1.608750, -0.477288, 2.401736 
1.609000, -0.478628, 2.401074 
1.609250, -0.480633, 2.400075 
1.609500, -0.481967, 2.399405 
1.609750, -0.483964, 2.398394 
1.610000, -0.485293, 2.397716 
1.610250, -0.487282, 2.396694 
1.610500, -0.488606, 2.396008 
1.610750, -0.490587, 2.394974 
1.611000, -0.491905, 2.394281 
1.611250, -0.493877, 2.393235 
1.611500, -0.495190, 2.392534 
1.611750, -0.497154, 2.391477 
1.612000, -0.498461, 2.390768 
1.612250, -0.500417, 2.389699 
1.612500, -0.501718, 2.388983 
1.612750, -0.503665, 2.387903 
1.613000, -0.504960, 2.387179 
1.613250, -0.506899, 2.386088 
1.613500, -0.508189, 2.385357 
1.613750, -0.510119, 2.384254 
1.614000, -0.511403, 2.383515 
1.614250, -0.513324, 2.382401 
1.614500, -0.514602, 2.381655 
1.614750, -0.516515, 2.380530 
1.615000, -0.517787, 2.379776 
1.615250, -0.519690, 2.378640 
1.615500, -0.520956, 2.377878 
1.615750, -0.522851, 2.376731 
1.616000, -0.524111, 2.375962 
1.616250, -0.525997, 2.374804 
1.616500, -0.527251, 2.374028 
1.616750, -0.529127, 2.372859 
1.617000, -0.530375, 2.372076 
1.617250, -0.532242, 2.370895 
1.617500, -0.533484, 2.370105 
1.617750, -0.535342, 2.368914 
1.618000, -0.536577, 2.368116 
1.618250, -0.538425, 2.366914 
1.618500, -0.539655, 2.366110 
1.618750, -0.541494, 2.364897 
1.619000, -0.542716, 2.364085 
1.619250, -0.544546, 2.362862 
1.619500, -0.545762, 2.362043 
1.619750, -0.547582, 2.360809 
1.620000, -0.548792, 2.359983 
1.620250, -0.550602, 2.358738 
1.620500, -0.551806, 2.357905 
1.620750, -0.553606, 2.356650 
1.621000, -0.554803, 2.355810 
1.621250, -0.556593, 2.354545 
1.621500, -0.557784, 2.353698 
1.621750, -0.559564, 2.352422 
1.622000, -0.560748, 2.351568 
1.622250, -0.562518, 2.350282 
1.622500, -0.563695, 2.349421 
1.622750, -0.565456, 2.348125 
1.623000, -0.566626, 2.347258 
1.623250, -0.568376, 2.345951 
1.623500, -0.569540, 2.345077 
1.623750, -0.571280, 2.343761 
1.624000, -0.572437, 2.342880 
1.624250, -0.574166, 2.341553 
1.624500, -0.575316, 2.340665 
1.624750, -0.577036, 2.339329 
1.625000, -0.578178, 2.338435 
1.625250, -0.579887, 2.337088 
1.625500, -0.581023, 2.336187 
1.625750, -0.582722, 2.334831 
1.626000, -0.583850, 2.333924 
1.626250, -0.585538, 2.332558 
1.626500, -0.586660, 2.331644 
1.626750, -0.588337, 2.330268 
1.627000, -0.589452, 2.329348 
1.627250, -0.591118, 2.327962 
1.627500, -0.592225, 2.327036 
1.627750, -0.593881, 2.325641 
1.628000, -0.594981, 2.324708 
1.628250, -0.596626, 2.323303 
1.628500, -0.597719, 2.322364 
1.628750, -0.599353, 2.320950 
1.629000, -0.600438, 2.320005 
1.629250, -0.602061, 2.318582 
1.629500, -0.603139, 2.317630 
1.629750, -0.604751, 2.316198 
1.630000, -0.605822, 2.315240 
1.630250, -0.607422, 2.313798 
1.630500, -0.608486, 2.312834 
1.630750, -0.610075, 2.311383 
1.631000, -0.611131, 2.310413 
1.631250, -0.612709, 2.308954 
1.631500, -0.613757, 2.307978 
1.631750, -0.615324, 2.306509 
1.632000, -0.616365, 2.305527 
1.632250, -0.617920, 2.304049 
1.632500, -0.618953, 2.303061 
1.632750, -0.620497, 2.301575 
1.633000, -0.621523, 2.300581 
1.633250, -0.623055, 2.299086 
1.633500, -0.624073, 2.298087 
1.633750, -0.625593, 2.296583 
1.634000, -0.626603, 2.295577 
1.634250, -0.628112, 2.294065 
1.634500, -0.629114, 2.293054 
1.634750, -0.630612, 2.291533 
1.635000, -0.631606, 2.290517 
1.635250, -0.633091, 2.288987 
1.635500, -0.634078, 2.287965 
1.635750, -0.635551, 2.286428 
1.636000, -0.636530, 2.285400 
1.636250, -0.637991, 2.283854 
1.636500, -0.638962, 2.282821 
1.636750, -0.640412, 2.281267 
1.637000, -0.641374, 2.280228 
1.637250, -0.642812, 2.278666 
1.637500, -0.643766, 2.277622 
1.637750, -0.645192, 2.276052 
1.638000, -0.646138, 2.275002 
1.638250, -0.647552, 2.273424 
1.638500, -0.648490, 2.272370 
1.638750, -0.649891, 2.270784 
1.639000, -0.650821, 2.269724 
1.639250, -0.652210, 2.268130 
1.639500, -0.653132, 2.267066 
1.639750, -0.654508, 2.265464 
1.640000, -0.655422, 2.264394 
1.640250, -0.656786, 2.262785 
1.640500, -0.657691, 2.261710 
1.640750, -0.659043, 2.260094 
1.641000, -0.659940, 2.259014 
1.641250, -0.661279, 2.257390 
1.641500, -0.662168, 2.256305 
1.641750, -0.663494, 2.254674 
1.642000, -0.664375, 2.253584 
1.642250, -0.665689, 2.251945 
1.642500, -0.666561, 2.250851 
1.642750, -0.667862, 2.249205 
1.643000, -0.668725, 2.248106 
1.643250, -0.670014, 2.246453 
1.643500, -0.670869, 2.245349 
1.643750, -0.672145, 2.243689 
1.644000, -0.672991, 2.242581 
1.644250, -0.674254, 2.240914 
1.644500, -0.675092, 2.239801 
1.644750, -0.676342, 2.238128 
1.645000, -0.677171, 2.237010 
1.645250, -0.678408, 2.235330 
1.645500, -0.679229, 2.234208 
1.645750, -0.680453, 2.232521 
1.646000, -0.681265, 2.231394 
1.646250, -0.682476, 2.229701 
1.646500, -0.683279, 2.228570 
1.646750, -0.684477, 2.226871 
1.647000, -0.685272, 2.225735 
1.647250, -0.686457, 2.224030 
1.647500, -0.687242, 2.222890 
1.647750, -0.688414, 2.221178 
1.648000, -0.689191, 2.220034 
1.648250, -0.690350, 2.218316 
1.648500, -0.691118, 2.217168 
1.648750, -0.692263, 2.215444 
1.649000, -0.693022, 2.214292 
1.649250, -0.694155, 2.212562 
1.649500, -0.694905, 2.211406 
1.649750, -0.696024, 2.209670 
1.650000, -0.696765, 2.208511 
1.650250, -0.697870, 2.206768 
1.650500, -0.698603, 2.205605 
1.650750, -0.699695, 2.203857 
1.651000, -0.700418, 2.202690 
1.651250, -0.701497, 2.200937 
1.651500, -0.702211, 2.199766 
1.651750, -0.703276, 2.198007 
1.652000, -0.703982, 2.196833 
1.652250, -0.705033, 2.195069 
1.652500, -0.705729, 2.193891 
1.652750, -0.706767, 2.192121 
1.653000, -0.707455, 2.190940 
1.653250, -0.708479, 2.189165 
1.653500, -0.709157, 2.187980 
1.653750, -0.710168, 2.186200 
1.654000, -0.710837, 2.185012 
1.654250, -0.711834, 2.183227 
1.654500, -0.712494, 2.182036 
1.654750, -0.713477, 2.180246 
1.655000, -0.714128, 2.179051 
1.655250, -0.715097, 2.177256 
1.655500, -0.715738, 2.176058 
1.655750, -0.716694, 2.174259 
1.656000, -0.717326, 2.173058 
1.656250, -0.718268, 2.171254 
1.656500, -0.718891, 2.170050 
1.656750, -0.719819, 2.168242 
1.657000, -0.720433, 2.167034 
1.657250, -0.721347, 2.165222 
1.657500, -0.721952, 2.164012 
1.657750, -0.722852, 2.162194 
1.658000, -0.723447, 2.160982 
1.658250, -0.724333, 2.159160 
1.658500, -0.724919, 2.157945 
1.658750, -0.725791, 2.156119 
1.659000, -0.726368, 2.154901 
1.659250, -0.727226, 2.153071 
1.659500, -0.727793, 2.151850 
1.659750, -0.728637, 2.150017 
1.660000, -0.729195, 2.148793 
1.660250, -0.730025, 2.146956 
1.660500, -0.730574, 2.145730 
1.660750, -0.731390, 2.143889 
1.661000, -0.731929, 2.142661 
1.661250, -0.732730, 2.140816 
1.661500, -0.733260, 2.139586 
1.661750, -0.734048, 2.137738 
1.662000, -0.734568, 2.136504 
1.662250, -0.735342, 2.134653 
1.662500, -0.735853, 2.133418 
1.662750, -0.736612, 2.131563 
1.663000, -0.737113, 2.130326 
1.663250, -0.737858, 2.128468 
1.663500, -0.738350, 2.127228 
1.663750, -0.739081, 2.125367 
1.664000, -0.739563, 2.124126 
1.664250, -0.740280, 2.122262 
1.664500, -0.740753, 2.121018 
1.664750, -0.741455, 2.119152 
1.665000, -0.741919, 2.117906 
1.665250, -0.742607, 2.116037 
1.665500, -0.743061, 2.114790 
1.665750, -0.743735, 2.112917 
1.666000, -0.744179, 2.111669 
1.666250, -0.744839, 2.109794 
1.666500, -0.745273, 2.108543 
1.666750, -0.745919, 2.106666 
1.667000, -0.746344, 2.105414 
1.667250, -0.746975, 2.103535 
1.667500, -0.747390, 2.102281 
1.667750, -0.748007, 2.100399 
1.668000, -0.748413, 2.099144 
1.668250, -0.749015, 2.097260 
1.668500, -0.749412, 2.096004 
1.668750, -0.750000, 2.094118 
1.669000, -0.750387, 2.092860 
1.669250, -0.750960, 2.090972 
1.669500, -0.751338, 2.089713 
1.669750, -0.751897, 2.087824 
1.670000, -0.752265, 2.086564 
1.670250, -0.752809, 2.084672 
1.670500, -0.753168, 2.083411 
1.670750, -0.753698, 2.081518 
1.671000, -0.754047, 2.080256 
1.671250, -0.754563, 2.078362 
1.671500, -0.754902, 2.077098 
1.671750, -0.755403, 2.075203 
1.672000, -0.755733, 2.073939 
1.672250, -0.756220, 2.072042 
1.672500, -0.756540, 2.070777 
1.672750, -0.757013, 2.068879 
1.673000, -0.757323, 2.067613 
1.673250, -0.757781, 2.065714 
1.673500, -0.758082, 2.064448 
1.673750, -0.758526, 2.062548 
1.674000, -0.758817, 2.061281 
1.674250, -0.759247, 2.059380 
1.674500, -0.759528, 2.058113 
1.674750, -0.759944, 2.056211 
1.675000, -0.760216, 2.054943 
1.675250, -0.760616, 2.053041 
1.675500, -0.760879, 2.051773 
1.675750, -0.761265, 2.049871 
1.676000, -0.761518, 2.048602 
1.676250, -0.761890, 2.046699 
1.676500, -0.762133, 2.045430 
1.676750, -0.762491, 2.043527 
1.677000, -0.762725, 2.042258 
1.677250, -0.763068, 2.040355 
1.677500, -0.763292, 2.039086 
1.677750, -0.763621, 2.037182 
1.678000, -0.763836, 2.035913 
1.678250, -0.764150, 2.034010 
1.678500, -0.764355, 2.032741 
1.678750, -0.764656, 2.030838 
1.679000, -0.764851, 2.029569 
1.679250, -0.765137, 2.027666 
1.679500, -0.765323, 2.026398 
1.679750, -0.765595, 2.024495 
1.680000, -0.765772, 2.023227 
1.680250, -0.766029, 2.021325 
1.680500, -0.766196, 2.020057 
1.680750, -0.766439, 2.018156 
1.681000, -0.766597, 2.016888 
1.681250, -0.766826, 2.014988 
1.681500, -0.766974, 2.013721 
1.681750, -0.767189, 2.011821 
1.682000, -0.767327, 2.010554 
1.682250, -0.767528, 2.008656 
1.682500, -0.767657, 2.007390 
1.682750, -0.767843, 2.005492 
1.683000, -0.767963, 2.004227 
1.683250, -0.768135, 2.002330 
1.683500, -0.768245, 2.001066 
1.683750, -0.768403, 1.999171 
1.684000, -0.768504, 1.997907 
1.684250, -0.768648, 1.996013 
1.684500, -0.768740, 1.994751 
1.684750, -0.768870, 1.992858 
1.685000, -0.768952, 1.991597 
1.685250, -0.769068, 1.989706 
1.685500, -0.769140, 1.988446 
1.685750, -0.769242, 1.986557 
1.686000, -0.769306, 1.985298 
1.686250, -0.769394, 1.983410 
1.686500, -0.769448, 1.982152 
1.686750, -0.769522, 1.980267 
1.687000, -0.769566, 1.979011 
1.687250, -0.769627, 1.977127 
1.687500, -0.769662, 1.975872 
1.687750, -0.769708, 1.973991 
1.688000, -0.769734, 1.972737 
1.688250, -0.769767, 1.970858 
1.688500, -0.769784, 1.969606 
1.688750, -0.769802, 1.967729 
1.689000, -0.769810, 1.966479 
1.689250, -0.769815, 1.964604 
1.689500, -0.769814, 1.963356 
1.689750, -0.769805, 1.961484 
1.690000, -0.769794, 1.960237 
1.690250, -0.769771, 1.958368 
1.690500, -0.769752, 1.957123 
1.690750, -0.769715, 1.955256 
1.691000, -0.769687, 1.954013 
1.691250, -0.769637, 1.952150 
1.691500, -0.769599, 1.950908 
1.691750, -0.769535, 1.949048 
1.692000, -0.769489, 1.947809 
1.692250, -0.769412, 1.945952 
1.692500, -0.769356, 1.944714 
1.692750, -0.769265, 1.942860 
1.693000, -0.769200, 1.941626 
1.693250, -0.769097, 1.939775 
1.693500, -0.769023, 1.938542 
1.693750, -0.768905, 1.936695 
1.694000, -0.768823, 1.935465 
1.694250, -0.768692, 1.933621 
1.694500, -0.768601, 1.932393 
1.694750, -0.768457, 1.930553 
1.695000, -0.768356, 1.929327 
1.695250, -0.768199, 1.927491 
1.695500, -0.768090, 1.926268 
1.695750, -0.767920, 1.924436 
1.696000, -0.767802, 1.923216 
1.696250, -0.767618, 1.921387 
1.696500, -0.767492, 1.920169 
1.696750, -0.767295, 1.918345 
1.697000, -0.767160, 1.917130 
1.697250, -0.766950, 1.915310 
1.697500, -0.766806, 1.914098 
1.697750, -0.766583, 1.912282 
1.698000, -0.766431, 1.911073 
1.698250, -0.766195, 1.909261 
1.698500, -0.766034, 1.908055 
1.698750, -0.765786, 1.906248 
1.699000, -0.765616, 1.905045 
1.699250, -0.765355, 1.903243 
1.699500, -0.765177, 1.902043 
1.699750, -0.764903, 1.900245 
1.700000, -0.764716, 1.899048 
1.700250, -0.764430, 1.897255 
1.700500, -0.764235, 1.896062 
1.700750, -0.763936, 1.894274 
1.701000, -0.763732, 1.893083 
1.701250, -0.763421, 1.891300 
1.701500, -0.763209, 1.890113 
1.701750, -0.762885, 1.888336 
1.702000, -0.762665, 1.887152 
1.702250, -0.762329, 1.885379 
1.702500, -0.762100, 1.884199 
1.702750, -0.761752, 1.882432 
1.703000, -0.761515, 1.881256 
1.703250, -0.761154, 1.879494 
1.703500, -0.760910, 1.878321 
1.703750, -0.760536, 1.876565 
1.704000, -0.760284, 1.875396 
1.704250, -0.759899, 1.873645 
1.704500, -0.759638, 1.872480 
1.704750, -0.759241, 1.870735 
1.705000, -0.758972, 1.869573 
1.705250, -0.758563, 1.867834 
1.705500, -0.758286, 1.866677 
1.705750, -0.757865, 1.864944 
1.706000, -0.757580, 1.863790 
1.706250, -0.757147, 1.862063 
1.706500, -0.756855, 1.860914 
1.706750, -0.756410, 1.859193 
1.707000, -0.756110, 1.858047 
1.707250, -0.755654, 1.856332 
1.707500, -0.755346, 1.855191 
1.707750, -0.754878, 1.853483 
1.708000, -0.754562, 1.852346 
1.708250, -0.754083, 1.850644 
1.708500, -0.753760, 1.849511 
1.708750, -0.753269, 1.847816 
1.709000, -0.752938, 1.846688 
1.709250, -0.752436, 1.844999 
1.709500, -0.752098, 1.843875 
1.709750, -0.751584, 1.842193 
1.710000, -0.751238, 1.841073 
1.710250, -0.750714, 1.839398 
1.710500, -0.750361, 1.838283 
1.710750, -0.749825, 1.836615 
1.711000, -0.749465, 1.835505 
1.711250, -0.748918, 1.833843 
1.711500, -0.748550, 1.832738 
1.711750, -0.747993, 1.831084 
1.712000, -0.747618, 1.829983 
1.712250, -0.747050, 1.828336 
1.712500, -0.746667, 1.827240 
1.712750, -0.746088, 1.825600 
1.713000, -0.745699, 1.824510 
1.713250, -0.745109, 1.822877 
1.713500, -0.744713, 1.821791 
1.713750, -0.744113, 1.820166 
1.714000, -0.743709, 1.819085 
1.714250, -0.743099, 1.817468 
1.714500, -0.742688, 1.816392 
1.714750, -0.742067, 1.814783 
1.715000, -0.741650, 1.813712 
1.715250, -0.741019, 1.812110 
1.715500, -0.740595, 1.811044 
1.715750, -0.739953, 1.809450 
1.716000, -0.739522, 1.808390 
1.716250, -0.738871, 1.806804 
1.716500, -0.738433, 1.805749 
1.716750, -0.737772, 1.804171 
